turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
02,2022.1,TERESA CRISTINA DE NOVAES MARQUES (90h),4M5  4T12345,0,40,ICC AT 079/8,HIS0028,559
02,2022.1,CRISTIANE DE ASSIS PORTELA (15h),6T2345,0,40,PAT AT 028,HIS0031,559
02,2022.1,TIAGO LUIS GIL (15h),6T2345,0,40,PAT AT 028,HIS0031,559
02,2022.1,LEA MARIA CARRER IAMASHITA (15h),6T2345,0,40,PAT AT 028,HIS0031,559
02,2022.1,DANIEL BARBOSA ANDRADE DE FARIA (15h),6T2345,0,40,PAT AT 028,HIS0031,559
01,2022.1,FRANCISCO FERNANDO MONTEOLIVA DORATIOTO (60h),35T45,0,40,PJC BT 053,HIS0038,559
01,2022.1,IONE DE FATIMA OLIVEIRA (60h),46T23,0,40,PJC BT 101,HIS0046,559
01,2022.1,BRUNO LEAL PASTOR DE CARVALHO (60h),35N12,0,30,PJC BT 053,HIS0047,559
01,2022.1,VIRGILIO CAIXETA ARRAES (60h),35N12,0,40,PJC BT 108,HIS0048,559
01,2022.1,LEANDRO DUARTE RUST (60h),35T45,0,40,PJC BT 061,HIS0052,559
03,2022.1,VICENTE CARLOS RODRIGUES ALVAREZ DOBRORUKA (60h),35M34,0,40,Módulo 24  (pós-graduação),HIS0061,559
02,2022.1,ANDRE GUSTAVO DE MELO ARAUJO (60h),6M1234,0,20,PAT AT 029,HIS0072,559
01,2022.1,ARTHUR OLIVEIRA ALFAIX ASSIS (60h),35M34,0,40,PJC BT 077,HIS0084,559
02,2022.1,DANIEL BARBOSA ANDRADE DE FARIA (60h),35N12,0,40,PJC BT 085,HIS0084,559
03,2022.1,TIAGO SANTOS ALMEIDA (60h),35N12,0,40,PJC BT 092,HIS0084,559
05,2022.1,ARTHUR OLIVEIRA ALFAIX ASSIS (60h),35T45,0,40,PJC BT 020,HIS0084,559
06,2022.1,MARILEA DE ALMEIDA (60h),35T23,0,40,PJC BT 029,HIS0084,559
07,2022.1,TIAGO SANTOS ALMEIDA (60h),35T45,0,53,PJC BT 012,HIS0084,559
11,2022.1,MARILEA DE ALMEIDA (60h),24N12,0,40,PJC BT 068,HIS0084,559
01,2022.1,CAMILA DA SILVA CONDILO (60h),35M34,0,40,PJC BT 076,HIS0090,559
02,2022.1,HENRIQUE MODANEZ DE SANT ANNA (60h),35N34,0,40,PAT AT 061,HIS0090,559
01,2022.1,LEANDRO DUARTE RUST (60h),35M12,0,41,PJC BT 060,HIS0091,559
02,2022.1,LEANDRO DUARTE RUST (60h),35N12,0,40,PJC BT 076,HIS0091,559
03,2022.1,CLAUDIA COSTA BROCHADO (60h),35T45,0,40,PJC BT 029,HIS0091,559
01,2022.1,MARINA THOME BEZZI (60h),24M12,0,40,PAT AT 124,HIS0093,559
02,2022.1,MARCOS AURELIO DE PAULA PEREIRA (60h),24N12,0,40,PJC BT 061,HIS0093,559
01,2022.1,MARCOS AURELIO DE PAULA PEREIRA (60h),24N34,0,40,PAT AT 092,HIS0095,559
02,2022.1,MARINA THOME BEZZI (60h),24M34,0,40,PJC BT 085,HIS0095,559
01,2022.1,CARLOS EDUARDO VIDIGAL (60h),24M12,0,40,PAT AT 117,HIS0097,559
02,2022.1,LUIZ PAULO FERREIRA NOGUEROL (60h),24N12,0,40,PJC BT 060,HIS0097,559
01,2022.1,LUIZ PAULO FERREIRA NOGUEROL (60h),24N34,0,40,PAT AT 085,HIS0099,559
02,2022.1,CARLOS EDUARDO VIDIGAL (60h),24M34,0,40,PJC BT 077,HIS0099,559
01,2022.1,JONAS WILSON PEGORARO (60h),24M34,0,40,PJC BT 076,HIS0100,559
02,2022.1,ANDRE CABRAL HONOR (60h),24N34,0,40,PAT AT 028,HIS0100,559
01,2022.1,MARCELO BALABAN (60h),35M12,0,40,BSA N A1 29/41,HIS0102,559
02,2022.1,MARCELO BALABAN (60h),35N12,0,40,PJC BT 068,HIS0102,559
01,2022.1,LEA MARIA CARRER IAMASHITA (60h),35M34,0,40,PJC BT 061,HIS0104,559
02,2022.1,TERESA CRISTINA DE NOVAES MARQUES (60h),24N12,0,40,PJC BT 053,HIS0104,559
01,2022.1,DANIEL GOMES DE CARVALHO (60h),35M12,0,40,BSA N A1 39/41,HIS0106,559
02,2022.1,DANIEL GOMES DE CARVALHO (60h),35N12,0,40,PJC BT 061,HIS0106,559
01,2022.1,BRUNO LEAL PASTOR DE CARVALHO (60h),35M34,0,40,PJC BT 053,HIS0107,559
02,2022.1,VIRGILIO CAIXETA ARRAES (60h),35N34,0,40,PJC BT 028,HIS0107,559
04,2022.1,TIAGO LUIS GIL (60h),46M34,0,40,PJC BT 068,HIS0110,559
05,2022.1,TIAGO LUIS GIL (60h),35T45,0,40,PAT AT 076,HIS0110,559
06,2022.1,TIAGO LUIS GIL (60h),35M34,0,40,PJC BT 060,HIS0110,559
01,2022.1,IONE DE FATIMA OLIVEIRA (60h),46M34,0,50,PAT AT 053,HIS0111,559
02,2022.1,ANDRE CABRAL HONOR (60h),35T45,0,60,BSA N A1 29/41,HIS0111,559
03,2022.1,JOSE INALDO CHAVES JUNIOR (60h),24N12,0,50,PAT AT 052,HIS0111,559
04,2022.1,ALBENE MIRIAM MENEZES KLEMI (60h),35N12,0,55,BSA N A1 29/41,HIS0111,559
01,2022.1,ANDRE PEREIRA LEME LOPES (60h),35M12,0,40,BSA N A1 49/41,HIS0115,559
02,2022.1,JOSE OTAVIO NOGUEIRA GUIMARAES (60h),35N12,0,40,PJC BT 060,HIS0115,559
01,2022.1,FRANCISCO FERNANDO MONTEOLIVA DORATIOTO (60h),24T45,0,40,PAT AT 125,HIS0126,559
01,2022.1,LEA MARIA CARRER IAMASHITA (60h),24M34,0,40,PJC BT 061,HIS0129,559
02,2022.1,ALBENE MIRIAM MENEZES KLEMI (60h),24N12,0,40,PJC BT 076,HIS0129,559
01,2022.1,CLAUDIA COSTA BROCHADO (60h),35M34,0,40,PJC BT 092,HIS0138,559
02,2022.1,CLAUDIA COSTA BROCHADO (60h),35N34,0,40,PAT AT 068,HIS0138,559
01,2022.1,LUCIANA MENDES GANDELMAN (60h),35M34,0,55,ICC ANF. 18,HIS0140,559
02,2022.1,LUCIANA MENDES GANDELMAN (60h),35T45,0,50,ICC BT 594,HIS0140,559
01,2022.1,KELERSON SEMERENE COSTA (60h),35T45,0,40,PAT AT 085,HIS0150,559
01,2022.1,KELERSON SEMERENE COSTA (60h),35M12,0,40,PJC BT 124,HIS0152,559
01,2022.1,MATEUS GAMBA TORRES (60h),3N1234,0,40,PJC BT 019,HIS0174,559
01,2022.1,JOSE LUIZ DE ANDRADE FRANCO (60h),3T2345,0,40,CET - Módulo B - Sala 2,HIS0197,559
01,2022.1,EDLENE OLIVEIRA SILVA (90h),7T12  6N1234,0,40,ICC AT 118/7,HIS0201,559
02,2022.1,SUSANE RODRIGUES DE OLIVEIRA (90h),6M12345  6T1,0,40,ICC B1 244,HIS0201,559
01,2022.1,CRISTIANE DE ASSIS PORTELA (120h),4M1234  4T2345,0,40,ICC B1 244,HIS0205,559
02,2022.1,CRISTIANE DE ASSIS PORTELA (120h),46N1234,0,40,Quarta-feira BSAS B2 54/10 e Sexta BSAS B2 54/10,HIS0205,559
01,2022.1,ANA FLAVIA MAGALHAES PINTO (120h),26N1234,0,40,ICC B1 244,HIS0210,559
02,2022.1,ANA FLAVIA MAGALHAES PINTO (120h),24M1234,0,40,ICC AT 079/8,HIS0210,559
01,2022.1,JOSE INALDO CHAVES JUNIOR (60h),24T45,0,40,PAT AT 142,HIS0211,559
01,2022.1,ANDRE PEREIRA LEME LOPES (60h),35T45,0,40,PAT AT 069,HIS0212,559
01,2022.1,JOSE OTAVIO NOGUEIRA GUIMARAES (60h),2N1234,0,40,PAT AT 142,HIS0249,559
01,2022.1,VICENTE CARLOS RODRIGUES ALVAREZ DOBRORUKA (60h),35M12,0,40,BSA N A1 58/41,HIS0250,559
02,2022.1,HENRIQUE MODANEZ DE SANT ANNA (60h),35N12,0,40,PJC BT 077,HIS0250,559
01,2022.1,DANIEL BARBOSA ANDRADE DE FARIA (60h),6N1234,0,40,ICC AT 077/8,HIS0251,559
02,2022.1,LUIZ CESAR DE SA JUNIOR (60h),6M1234,0,40,ICC AT 077/8,HIS0251,559
01,2022.1,ANDERSON RIBEIRO OLIVA (60h),35N34,0,40,PAT AT 060,HIS0252,559
02,2022.1,ANDERSON RIBEIRO OLIVA (60h),35M34,0,40,PJC BT 068,HIS0252,559
02,2022.1,THIAGO BLANCH PIRES (30h),4T23,0,1,A definir,DPG0082,578
01,2022.1,ORMEZINDA MARIA RIBEIRO (210h),2M12 67M12345  67T1,0,30,BSA N A1 07/08,LIP0003,578
01,2022.1,ORMEZINDA MARIA RIBEIRO (210h),2M34  67T23456  67N1,0,30,BSA N A1 07/08,LIP0004,578
01,2022.1,VAGNER JOSÉ SANTANA (210h),6M123 7M12345  7T1234  2N34,0,30,ICC B1 251,LIP0005,578
01,2022.1,VAGNER JOSÉ SANTANA (210h),2M1234 3M12  2T123456  2N12,0,30,ICC AT 114/7,LIP0006,578
01,2022.1,ALTACI CORREA RUBIM (210h),24M5 7M12345  24T1 7T12345,0,20,BSA N A1 07/11,LIP0007,578
01,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (210h),3M5 7M12345  3T1 7T123456  7N1,0,19,ICC AT 127/7,LIP0008,578
01,2022.1,MESSIAS RAMOS COSTA (60h),24M34,0,50,ICC BT 072,LIP0009,578
01,2022.1,ROBERTA CANTARELA (30h),35M12,0,50,ICC BT 552,LIP0010,578
01,2022.1,Diogo Henrique Farnese (30h),35M12,0,50,ICC BT 552,LIP0010,578
01,2022.1,JUSELIO MATTOS DO AMARAL (90h),246M12,0,50,ICC BT 072,LIP0011,578
01,2022.1,SANDRA PATRICIA DE FARIA DO NASCIMENTO (60h),35M34,0,25,BSA S A2 16/22,LIP0012,578
02,2022.1,ROBERTA CANTARELA (60h),35M34,0,27,BT072,LIP0012,578
01,2022.1,CRISTIANE BATISTA DO NASCIMENTO (60h),35M12,0,30,PAT AT 020,LIP0018,578
02,2022.1,ROBERTA CANTARELA (60h),35M12,0,30,ICC BT 072,LIP0018,578
01,2022.1,FRANCILENE MACHADO DE ALMEIDA (90h),246M12,0,40,Centro de Excel em Turismo - Módulo B - Sala 5,LIP0019,578
01,2022.1,SANDRA PATRICIA DE FARIA DO NASCIMENTO (60h),24M34,0,40,PJC BT 021,LIP0020,578
02,2022.1,PATRICIA TUXI DOS SANTOS (90h),234N12,0,1,a definir,LIP0021,578
01,2022.1,FABIANE ELIAS PAGY (90h),246M12,0,40,PAT AT 100,LIP0026,578
01,2022.1,SAULO MACHADO MELLO DE SOUSA (60h),35M34,0,40,ICC BT - 504 e ICC BT - 143,LIP0027,578
01,2022.1,JOAO PAULO VITORIO MIRANDA (60h),35M12,0,40,PJC BT 005,LIP0028,578
01,2022.1,CRISTIANE BATISTA DO NASCIMENTO (60h),24M34,0,40,PJC BT 060,LIP0029,578
01,2022.1,PATRICIA TUXI DOS SANTOS (210h),67M12345  67T12,0,30,PAT AT 020,LIP0032,578
01,2022.1,Diogo Henrique Farnese (30h),24M5  24T1,0,40,ICC BT072,LIP0033,578
01,2022.1,MESSIAS RAMOS COSTA (30h),24M5  24T1,0,40,ICC BT072,LIP0033,578
02,2022.1,SAULO MACHADO MELLO DE SOUSA (120h),7M12345  7T123,0,3,Local à definir.,LIP0034,578
03,2022.1,SANDRA PATRICIA DE FARIA DO NASCIMENTO (120h),7M12345  7T123,0,7,Local à definir.,LIP0034,578
04,2022.1,ROBERTA CANTARELA (120h),7M12345  7T123,0,6,Local à definir.,LIP0034,578
05,2022.1,NEEMIAS GOMES SANTANA (120h),7T3456  7N1234,0,3,Local à definir.,LIP0034,578
06,2022.1,GLAUCIO DE CASTRO JUNIOR (120h),7M12345  7T123,0,3,Local à definir.,LIP0034,578
08,2022.1,FRANCILENE MACHADO DE ALMEIDA (120h),7M12345  7T123,0,1,Local à definir.,LIP0034,578
09,2022.1,PATRICIA TUXI DOS SANTOS (120h),2345M5  2345T1,0,7,Local à definir.,LIP0034,578
10,2022.1,FABIANE ELIAS PAGY (120h),7M12345  7T123,0,1,Local à definir.,LIP0034,578
01,2022.1,PATRICIA TUXI DOS SANTOS (210h),67T456  67N1234,0,50,ICC BT 552,LIP0035,578
01,2022.1,VIVIANE FARIA LOPES (60h),24T45,0,40,ICC AT 118/7,LIP0045,578
02,2022.1,ARIEL PHEULA DO COUTO E SILVA (30h),24M34,0,40,PJC BT 029,LIP0045,578
02,2022.1,ANDREY NIKULIN (30h),24M34,0,40,PJC BT 029,LIP0045,578
03,2022.1,FLAVIA DE CASTRO ALVES (60h),35N12,0,40,PJC BT 029,LIP0045,578
04,2022.1,GUSTAVO ARAUJO DE FREITAS (60h),35N12,0,50,ICC BT 504,LIP0045,578
05,2022.1,MARINA MARIA SILVA MAGALHAES (60h),35N34,0,40,PJC BT 117,LIP0045,578
06,2022.1,DIONEY MOREIRA GOMES (60h),35T45,0,40,BSA N AT 58/41,LIP0045,578
07,2022.1,VIVIANE FARIA LOPES (60h),24T23,0,65,ICC BT 027,LIP0045,578
08,2022.1,ARIEL PHEULA DO COUTO E SILVA (30h),35M12,0,30,BSA N A1 07/08,LIP0045,578
08,2022.1,ANDREY NIKULIN (30h),35M12,0,30,BSA N A1 07/08,LIP0045,578
01,2022.1,JANE ADRIANA RAMOS OTTONI DE CASTRO (60h),35M34,0,55,ICC BT 027,LIP0050,578
01,2022.1,GILSON CHARLES DOS SANTOS (60h),24N34,0,30,ICC AT 144/9,LIP0061,578
04,2022.1,GILSON CHARLES DOS SANTOS (60h),24N12,0,30,ICC AT 170,LIP0061,578
05,2022.1,JANE ADRIANA RAMOS OTTONI DE CASTRO (60h),24M34,0,73,BSA S B1 47/10,LIP0061,578
01,2022.1,ANA SUELLY ARRUDA CAMARA CABRAL (60h),6T2345,0,20,BSA N A1 07/11,LIP0082,578
02,2022.1,PAULO MEDEIROS JUNIOR (60h),24T23,0,35,Presencial,LIP0082,578
02,2022.1,JULIANA DE FREITAS DIAS (60h),24T23,0,36,PJC BT 069,LIP0085,578
01,2022.1,CINTIA DA SILVA PACHECO (60h),24T45,0,35,ICC AT 157/8,LIP0086,578
01,2022.1,CINTIA DA SILVA PACHECO (60h),6M1234,0,2,Local à definir.,LIP0092,578
03,2022.1,MARCUS VINICIUS DA SILVA LUNGUINHO (60h),6T2345,0,5,Local à definir.,LIP0092,578
05,2022.1,RENATO CABRAL REZENDE (60h),7M1234,0,4,Local à definir.,LIP0092,578
06,2022.1,PAULO MEDEIROS JUNIOR (60h),7M1234,0,3,Local à definir.,LIP0092,578
10,2022.1,JULIANA DE FREITAS DIAS (60h),6N1234,0,2,Local à definir.,LIP0092,578
11,2022.1,VIVIANE DE MELO RESENDE (60h),7M1234,0,2,Local à definir.,LIP0092,578
12,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (60h),24M5  24T1,0,1,Virtual,LIP0092,578
13,2022.1,ORMEZINDA MARIA RIBEIRO (60h),35M5  35T1,0,2,Virtual,LIP0092,578
14,2022.1,THIAGO COSTA CHACON (60h),7N1234,0,2,A DEFINIR,LIP0092,578
01,2022.1,ULISDETE RODRIGUES DE SOUZA RODRIGUES (60h),24M12,0,30,ICC BT 594,LIP0094,578
01,2022.1,FERNANDO FIDELIX NUNES (60h),6T2345,0,30,Presencial,LIP0095,578
01,2022.1,CINTIA DA SILVA PACHECO (60h),24M12,0,40,PAT AT 108,LIP0096,578
02,2022.1,FRANCISCA CORDELIA OLIVEIRA DA SILVA (60h),35T45,0,45,PJC BT 028,LIP0096,578
03,2022.1,VIVIANE FARIA LOPES (60h),35M12,0,40,ICC BT 027,LIP0096,578
01,2022.1,LURDES TERESA LOPES JORGE (60h),35T45,0,20,ICC AT 104,LIP0098,578
01,2022.1,POLIANA MARIA ALVES (60h),35M34,0,35,(TER)CET modulo B sala 2 (QUI)CET modulo B sala 3,LIP0099,578
02,2022.1,POLIANA MARIA ALVES (60h),35M12,0,35,(TER)CET modulo B sala 2 (QUI)CET modulo B sala 3,LIP0099,578
01,2022.1,HELENA DA SILVA GUERRA VICENTE (60h),35M12,0,32,ICC BT 016/62,LIP0100,578
01,2022.1,MARCUS VINICIUS DA SILVA LUNGUINHO (60h),35M34,0,45,ICC AT 118/7,LIP0101,578
01,2022.1,WANIA DE ARAGAO COSTA (60h),35T23,0,20,ICC AT 114/18,LIP0106,578
01,2022.1,GUSTAVO ARAUJO DE FREITAS (60h),35T45,0,20,BSA S A2 16/22,LIP0107,578
01,2022.1,GUSTAVO ARAUJO DE FREITAS (60h),24T23,0,35,BSA S A2 16/22,LIP0113,578
01,2022.1,WANIA DE ARAGAO COSTA (90h),246M45,0,20,Local à definir.,LIP0117,578
01,2022.1,ANTONIO AUGUSTO SOUZA MELLO (30h),3T45,0,35,ICC B1 251,LIP0118,578
01,2022.1,THIAGO COSTA CHACON (60h),35M34,0,22,ICC BT 648,LIP0119,578
01,2022.1,RODRIGO ALBUQUERQUE PEREIRA (60h),24T45,0,20,ICC AT 170,LIP0120,578
01,2022.1,ANA ADELINA LOPO RAMOS (60h),24T23,0,22,PJC BT 077,LIP0121,578
01,2022.1,ENILDE LEITE DE JESUS FAULSTICH (60h),35T45,0,29,ICC AT 170,LIP0122,578
01,2022.1,LURDES TERESA LOPES JORGE (60h),35T23,0,20,ICC AT 098,LIP0123,578
01,2022.1,RODRIGO ALBUQUERQUE PEREIRA (60h),24T23,0,20,PJC BT 085,LIP0125,578
01,2022.1,RENATO CABRAL REZENDE (60h),35M5  35T1,0,30,ICC BT 012/63,LIP0128,578
01,2022.1,MICHELLE MACHADO DE OLIVEIRA VILARINHO (60h),35T23,0,20,ICC AT 133/7,LIP0129,578
01,2022.1,PAULO MEDEIROS JUNIOR (60h),24M12,0,50,PAT AT 013,LIP0131,578
02,2022.1,MARCUS VINICIUS DA SILVA LUNGUINHO (60h),35T23,0,40,PJC BT 012,LIP0131,578
01,2022.1,HELOISA MARIA MOREIRA LIMA DE ALMEIDA SALLES (60h),46T45,0,30,ICC AT 151/8,LIP0133,578
01,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (60h),35M34,0,30,ICC B1 251,LIP0135,578
01,2022.1,POLIANA MARIA ALVES (30h),5N12,0,31,BSAS A1 16/22,LIP0141,578
02,2022.1,ANTONIO AUGUSTO SOUZA MELLO (30h),3N12,0,30,BSA N A1 07/08,LIP0141,578
01,2022.1,MARINA MARIA SILVA MAGALHAES (30h),3N12,0,67,BSA N A1 60/09,LIP0142,578
01,2022.1,ANTONIO AUGUSTO SOUZA MELLO (30h),4N12,0,30,ICC AT 164,LIP0143,578
02,2022.1,ANTONIO AUGUSTO SOUZA MELLO (30h),3N34,0,30,PAT AT 020,LIP0143,578
01,2022.1,FLAVIA DE CASTRO ALVES (30h),2N12,0,40,ICC AT 085/8,LIP0145,578
02,2022.1,FLAVIA DE CASTRO ALVES (30h),2M34,0,37,ICC AT 114/18,LIP0145,578
01,2022.1,HELENA DA SILVA GUERRA VICENTE (30h),4N12,0,50,ICC BT 648,LIP0146,578
01,2022.1,PAULO MEDEIROS JUNIOR (60h),24N12,0,40,ICC BT 168,LIP0147,578
01,2022.1,MARIA LUIZA MONTEIRO SALES COROA (90h),3N1234 5N12,0,30,ICC AT 144/8,LIP0148,578
01,2022.1,ANDREY NIKULIN (30h),24N12,0,50,ICC BT 192,LIP0149,578
01,2022.1,ARIEL PHEULA DO COUTO E SILVA (30h),24N12,0,50,ICC BT 192,LIP0149,578
01,2022.1,HELOISA MARIA MOREIRA LIMA DE ALMEIDA SALLES (60h),7M12  6N1234,0,30,ICC AT 144/9,LIP0151,578
01,2022.1,VIVIANE FARIA LOPES (60h),24N34,0,53,ICC BT 192,LIP0153,578
02,2022.1,JULIANA BATISTA DO PRADO (60h),7M1234,0,52,ICC BT 648,LIP0153,578
01,2022.1,CLAUDIA BRANDAO VIEIRA (60h),24N34,0,88,BSAS B1 34/13,LIP0154,578
02,2022.1,CLAUDIA BRANDAO VIEIRA (60h),24T45,0,40,PAT AT 092,LIP0154,578
03,2022.1,CLAUDIA BRANDAO VIEIRA (60h),24M34,0,40,PJC BT 036,LIP0154,578
04,2022.1,FRANCISCA CORDELIA OLIVEIRA DA SILVA (60h),35N12,0,40,PJC BT 053,LIP0154,578
05,2022.1,CLAUDIA BRANDAO VIEIRA (60h),35M12,0,41,PJC BT 019,LIP0154,578
01,2022.1,RENATO CABRAL REZENDE (60h),35N12,0,35,ICC AT 151/8,LIP0155,578
04,2022.1,PAULO MEDEIROS JUNIOR (60h),7N1234,0,2,ICC B1 251,LIP0156,578
06,2022.1,HELENA DA SILVA GUERRA VICENTE (60h),7N1234,0,3,Local à definir.,LIP0156,578
07,2022.1,MARCUS VINICIUS DA SILVA LUNGUINHO (60h),7N1234,0,3,BSA S B2 33/9,LIP0156,578
11,2022.1,MARINA MARIA SILVA MAGALHAES (60h),7T2345,0,2,Local à definir.,LIP0156,578
12,2022.1,RENATO CABRAL REZENDE (60h),6N1234,0,4,ICC AT 114/18,LIP0156,578
13,2022.1,GILSON CHARLES DOS SANTOS (60h),7N1234,0,1,ICC AT 151/8,LIP0156,578
14,2022.1,ROSILEI JUSTINIANO CARAYANNIS (60h),7N1234,0,1,A DEFINIR,LIP0156,578
15,2022.1,YAMILKA RABASA FERNANDEZ (60h),7N1234,0,3,A DEFINIR,LIP0156,578
16,2022.1,ELOISA NASCIMENTO SILVA PILATI (60h),7N1234,0,1,A DEFINIR,LIP0156,578
01,2022.1,VAGNER JOSÉ SANTANA (60h),4M1234 5M12,0,7,a definir,LIP0158,578
01,2022.1,ANA ADELINA LOPO RAMOS (60h),24T45,0,35,PJC BT 069,LIP0159,578
01,2022.1,DIONEY MOREIRA GOMES (60h),35T23,0,20,BSA N AT 58/41,LIP0160,578
02,2022.1,ENILDE LEITE DE JESUS FAULSTICH (30h),2M34,0,21,BSAS B2 18/9,LIP0161,578
03,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (30h),5N12,0,1,A designar,LIP0161,578
01,2022.1,ALTACI CORREA RUBIM (60h),24M12,0,20,PJC BT 147,LIP0163,578
01,2022.1,MICHELLE MACHADO DE OLIVEIRA VILARINHO (90h),35T45 6T23,0,20,PJC BT 044,LIP0164,578
01,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (60h),6T2345,0,1,BSAS B2 21/9,LIP0167,578
01,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (90h),6N1234 7N23,0,2,Local à definir.,LIP0169,578
02,2022.1,MICHELLE MACHADO DE OLIVEIRA VILARINHO (90h),6N1234 7N23,0,5,Local à definir.,LIP0169,578
03,2022.1,ENILDE LEITE DE JESUS FAULSTICH (90h),6N1234 7N23,0,5,Local à definir.,LIP0169,578
04,2022.1,PAULO MEDEIROS JUNIOR (90h),456M5  456T1,0,4,Local à definir.,LIP0169,578
05,2022.1,RODRIGO ALBUQUERQUE PEREIRA (90h),6N1234 7N23,0,5,Local à definir.,LIP0169,578
08,2022.1,CHRISTIANE MOISES (90h),23N34 45N4,0,1,Local à definir.,LIP0169,578
09,2022.1,THIAGO COSTA CHACON (90h),6T56  6N1234,0,5,A designar,LIP0169,578
10,2022.1,ALTACI CORREA RUBIM (90h),6N1234 7N34,0,5,A designar,LIP0169,578
11,2022.1,CRISTIANE BATISTA DO NASCIMENTO (90h),6N1234 7N34,0,5,A designar,LIP0169,578
02,2022.1,ARCHIMEDES CORREA DE ALMEIDA NETO (30h),24N12,0,26,BSA S BT 19/10,LIP0174,578
02,2022.1,GLAUCIO DE CASTRO JUNIOR (30h),24N12,0,26,BSA S BT 19/10,LIP0174,578
04,2022.1,ELAINE CHRISTINA FURTADO SOARES DE SOUZA (60h),24M12,0,26,PJC BT 108,LIP0174,578
06,2022.1,FRANCILENE MACHADO DE ALMEIDA (60h),24M34,0,31,Centro de Excel em Turismo - Módulo B - Sala 5,LIP0174,578
07,2022.1,JOAO PAULO VITORIO MIRANDA (60h),35M34,0,28,BSA S A1 16/22,LIP0174,578
08,2022.1,CINTIA CALDEIRA DA SILVA (60h),35T23,0,26,PAT AT 020,LIP0174,578
09,2022.1,JUSELIO MATTOS DO AMARAL (60h),24M34,0,25,Local à definir.,LIP0174,578
10,2022.1,RODRIGO DE MIRA PONTES (60h),4T2345,0,25,FUP,LIP0174,578
11,2022.1,ARCHIMEDES CORREA DE ALMEIDA NETO (30h),24N34,0,25,BSA S B2 33/9,LIP0174,578
11,2022.1,GLAUCIO DE CASTRO JUNIOR (30h),24N34,0,25,BSA S B2 33/9,LIP0174,578
12,2022.1,NEEMIAS GOMES SANTANA (30h),35T45,0,26,ICC BT 072,LIP0174,578
12,2022.1,Diogo Henrique Farnese (30h),35T45,0,26,ICC BT 072,LIP0174,578
14,2022.1,FABIANE ELIAS PAGY (60h),35M34,0,25,Local à definir.,LIP0174,578
16,2022.1,Diogo Henrique Farnese (30h),35N12,0,28,ICC BT 072,LIP0174,578
16,2022.1,NEEMIAS GOMES SANTANA (30h),35N12,0,28,ICC BT 072,LIP0174,578
17,2022.1,ELAINE CHRISTINA FURTADO SOARES DE SOUZA (60h),24M5  24T1,0,27,BSA S B2 18/9,LIP0174,578
18,2022.1,ELAINE CHRISTINA FURTADO SOARES DE SOUZA (60h),24T23,0,30,ICC AT 114/18,LIP0174,578
19,2022.1,ELAINE CHRISTINA FURTADO SOARES DE SOUZA (60h),24M34,0,25,ICC AT 098,LIP0174,578
20,2022.1,FABIANE ELIAS PAGY (60h),35M12,0,26,ICC AT 114/18,LIP0174,578
22,2022.1,RODRIGO DE MIRA PONTES (60h),4N1234,0,25,FUP,LIP0174,578
23,2022.1,CINTIA CALDEIRA DA SILVA (60h),35M34,0,26,BSA S A1 16/22,LIP0174,578
01,2022.1,MESSIAS RAMOS COSTA (60h),24N12,0,25,BSA S BT 26/10,LIP0175,578
01,2022.1,GUSTAVO ARAUJO DE FREITAS (60h),24T45,0,30,BSA S A2 16/30,LIP0176,578
02,2022.1,GLADYS PLENS DE QUEVEDO PEREIRA DE CAMARGO (60h),2N1234,0,1,A definir,DPG0979,574
01,2022.1,JULIO CESAR NEVES MONTEIRO (60h),2N1234,0,30,PAT AT 020,LET0002,574
01,2022.1,LUCIE JOSEPHE DE LANNOY (60h),4N1234,0,30,ICC BT 012/63,LET0003,574
01,2022.1,MARIA DEL MAR PARAMOS CEBEY (60h),35N12,0,30,ICC AT 175/8,LET0004,574
01,2022.1,ALBA ELENA ESCALANTE ALVAREZ (90h),7M12345  7T1,0,15,ICC AT 157/8,LET0005,574
01,2022.1,ANDREINA DI VITTORI (30h),6M34,0,20,PJC BT 020,LET0006,574
01,2022.1,MONIQUE LEITE ARAUJO (60h),24N12,0,30,BSA N A1 49/41,LET0011,574
03,2022.1,ANA EMILIA FAJARDO TURBIN (90h),37M1234 5M12  7T2345,0,25,presencial,LET0012,574
03,2022.1,AVRAM STANLEY BLUM (120h),37M1234 5M12  7T2345,0,25,presencial,LET0012,574
02,2022.1,AVRAM STANLEY BLUM (120h),37M1234 5M12  7T2345,0,25,presencial,LET0013,574
02,2022.1,ANA EMILIA FAJARDO TURBIN (90h),37M1234 5M12  7T2345,0,25,presencial,LET0013,574
03,2022.1,CAROLINA QUEIROZ ANDRADE (60h),4M1234,0,6,A definir,LET0016,574
04,2022.1,AVRAM STANLEY BLUM (60h),2N1234,0,4,presencial,LET0018,574
06,2022.1,ABDELHAK RAZKY (60h),2N1234,0,1,presencial,LET0018,574
07,2022.1,ANA EMILIA FAJARDO TURBIN (60h),2N1234,0,4,presencial,LET0018,574
