turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
05,2022.2,GLADYS PLENS DE QUEVEDO PEREIRA DE CAMARGO (60h),2N1234,0,1,presencial,LET0018,574
06,2022.2,RACHEL LOURENCO CORREA (60h),2N1234,0,1,presencial,LET0018,574
02,2022.2,KATARINA MARIA CLARA PLANCKAERT (60h),24N12,0,20,ICC AT 077/8,LET0019,574
01,2022.2,JULIO CESAR NEVES MONTEIRO (60h),35N34,0,20,a definir,LET0020,574
01,2022.2,ROSILEI JUSTINIANO CARAYANNIS (120h),7M12345  7T123456  7N123,0,30,,LET0023,574
01,2022.2,MARIA LUISA ORTIZ ALVAREZ (90h),7M12345  7T123456  7N123,0,30,,LET0023,574
01,2022.2,EDNA GISELA PIZARRO (120h),7M12345  7T12345  6N1234,0,30,,LET0025,574
01,2022.2,MARIA LUISA ORTIZ ALVAREZ (30h),7M12345  7T12345  6N1234,0,30,,LET0025,574
01,2022.2,PAULA SARRI DE ARAUJO FARIAS (30h),7M12345  7T12345  6N1234,0,30,,LET0025,574
01,2022.2,ANTONIO LUIZ DA SILVA JUNIOR (30h),7M12345  7T12345  6N1234,0,30,,LET0025,574
01,2022.2,SUSANA MARTINEZ MARTINEZ (30h),6M1234,0,48,PJC BT 044,LET0032,574
01,2022.2,NORMA DIANA HAMILTON (30h),6M1234,0,48,PJC BT 044,LET0032,574
01,2022.2,LUCIA MARIA DE ASSUNCAO BARBOSA (60h),35T45,0,30,ICC AT 097/8,LET0034,574
01,2022.2,CLAUDIO CORREA E CASTRO GONCALVES (60h),24T23,0,25,BSA S B2 18/9,LET0041,574
02,2022.2,VIRGINIA ANDREA GARRIDO MEIRELLES (60h),24M34,0,24,BSA S B2 19/9,LET0041,574
01,2022.2,MARIA DA GLORIA MAGALHAES DOS REIS (60h),6N1234,0,1,A definir,LET0043,574
02,2022.2,DANIEL TEIXEIRA DA COSTA ARAUJO (60h),7N1234,0,1,A definir,LET0043,574
01,2022.2,BRUNO CARLUCCI (30h),24M12,0,30,2M12(ICC AT 133/7) 4M12(ICC AT- 098),LET0046,574
01,2022.2,RACHAEL ANNELISE RADHAY (30h),24M12,0,30,2M12(ICC AT 133/7) 4M12(ICC AT- 098),LET0046,574
01,2022.2,NATALIA OASIS DE OLIVEIRA (60h),35M34,0,48,ICC B1 239,LET0048,574
01,2022.2,CLARISSA PRADO MARINI (90h),6T23456  6N1,0,1,Local à definir.,LET0050,574
02,2022.2,MARIA DEL MAR PARAMOS CEBEY (90h),6M12345  6T1,0,3,Local à definir.,LET0050,574
04,2022.2,ALBA ELENA ESCALANTE ALVAREZ (90h),6M12345  6T1,0,3,Local à definir.,LET0050,574
05,2022.2,FLAVIA CRISTINA CRUZ LAMBERTI (90h),7T123456,0,4,Campus Darcy Ribeiro,LET0050,574
06,2022.2,CRISTIANE ROSCOE BESSA (90h),7M12345  7T1,0,4,Campus Darcy Ribeiro,LET0050,574
07,2022.2,SANDRA MARIA PEREZ LOPEZ (90h),6M12345  6T1,0,3,Local à definir.,LET0050,574
08,2022.2,ELISA DUARTE TEIXEIRA (90h),234M5  234T1,0,4,Campus Darcy Ribeiro,LET0050,574
09,2022.2,ECLAIR ANTONIO ALMEIDA FILHO (90h),7T23456  7N1,0,10,Local à definir.,LET0050,574
10,2022.2,ANA HELENA ROSSI (90h),7T23456  7N1,0,6,Local à definir.,LET0050,574
11,2022.2,MARCOS ARAUJO BAGNO (90h),7T23456  7N1,0,5,Local à definir.,LET0050,574
12,2022.2,NORMA DIANA HAMILTON (90h),7T23456  7N1,0,6,Campus Darcy Ribeiro,LET0050,574
13,2022.2,ALESSANDRA RAMOS DE OLIVEIRA HARDEN (90h),7M12345  7T1,0,10,Campus Darcy Ribeiro,LET0050,574
15,2022.2,LILY MARTINEZ EVANGELISTA (90h),6M12345,0,3,Darcy Ribeiro,LET0050,574
16,2022.2,JULIO CESAR NEVES MONTEIRO (90h),6M12345,0,3,Darcy Ribeiro,LET0050,574
17,2022.2,MARCELO CORDEIRO DE MELLO (90h),7T23456  7N1,0,5,a definir,LET0050,574
18,2022.2,NATALIA OASIS DE OLIVEIRA (90h),7T23456  7N1,0,5,a definir,LET0050,574
19,2022.2,LUCIE JOSEPHE DE LANNOY (90h),6M12345  6T1,0,1,REMOTA,LET0050,574
20,2022.2,ECLAIR ANTONIO ALMEIDA FILHO (90h),7M12345  7T1,0,5,a definir,LET0050,574
01,2022.2,LUIS CARLOS RAMOS NOGUEIRA (60h),2N12 4N34,0,30,ICC AT- 157/8,LET0052,574
02,2022.2,BRUNO CARLUCCI (60h),24M34,0,30,ICC AT 170,LET0052,574
01,2022.2,PABLO CARDELLINO SOTO (60h),3N34 5N12,0,30,ICC B1 251,LET0054,574
02,2022.2,JEAN CLAUDE LUCIEN MIROIR (60h),24M34,0,56,BSA S BT 11/13,LET0054,574
01,2022.2,ANTONIO MARCOS MOREIRA DA SILVA (60h),35M12,0,30,a definir,LET0055,574
02,2022.2,JORGE EDUARDO ROCHA MORAIS (60h),35M12,0,30,ICC AT 104,LET0055,574
01,2022.2,ROSANA DE ARAUJO CORREIA (60h),35M34,0,30,ICC AT 164,LET0056,574
02,2022.2,ANTONIO MARCOS MOREIRA DA SILVA (60h),35M34,0,35,ICC AT 104,LET0056,574
01,2022.2,FERNANDA ALENCAR PEREIRA (60h),35M12,0,40,ICC AT 086,LET0058,574
02,2022.2,MYLLENA RIBEIRO LACERDA (60h),35T45,0,24,ICC AT- 085/8,LET0058,574
01,2022.2,FERNANDA ALENCAR PEREIRA (60h),35M5  35T1,0,31,BSA S BT 19/13,LET0064,574
02,2022.2,PEDRO HENRIQUE CHAVES REIS (60h),3T2345,0,24,ICC AT 114/18,LET0064,574
01,2022.2,JULIO CESAR NEVES MONTEIRO (30h),3N12,0,30,ICC B1 242,LET0071,574
02,2022.2,RACHAEL ANNELISE RADHAY (15h),2M5  2T1,0,24,BSA S B2 18/9,LET0071,574
02,2022.2,BRUNO CARLUCCI (15h),2M5  2T1,0,24,BSA S B2 18/9,LET0071,574
01,2022.2,KAORU TANAKA DE LIRA FERREIRA (60h),24N34,0,33,ICC BT 012/62,LET0072,574
01,2022.2,FAUSTO PINHEIRO PEREIRA (60h),35N34,0,33,ICC AT 082,LET0073,574
01,2022.2,FAUSTO PINHEIRO PEREIRA (60h),35N12,0,33,ICC AT 082,LET0074,574
01,2022.2,JOSHUA FERREIRA SABINO (60h),24N12,0,33,ICC AT 082,LET0075,574
01,2022.2,PEDRO PAULO NUNES DA SILVA (60h),35M34,0,25,BSA S B2 18/9,LET0084,574
01,2022.2,PEDRO PAULO NUNES DA SILVA (60h),35M12,0,25,BSA S B2 18/9,LET0085,574
02,2022.2,PEDRO PAULO NUNES DA SILVA (60h),24M34,0,28,presencial,LET0086,574
02,2022.2,RACHEL LOURENCO CORREA (60h),24M34,0,28,presencial,LET0086,574
01,2022.2,YASMIN GOMES DE ARAUJO (60h),24M12,0,25,BSA S B2 19/9,LET0087,574
01,2022.2,YASMIN GOMES DE ARAUJO (60h),24M34,0,25,ICC AT 086,LET0088,574
01,2022.2,JOSELY BOGO MACHADO SONCELLA (60h),35T23,0,20,PJC BT 132,LET0093,574
01,2022.2,JOSELY BOGO MACHADO SONCELLA (60h),35T45,0,18,ICC AT 114/18,LET0096,574
01,2022.2,BERND RENNER (60h),24M12,0,25,BSA S B1 34/13,LET0101,574
02,2022.2,ADRIANA FERNANDES BARBOSA (60h),24T23,0,26,Local à definir,LET0101,574
03,2022.2,ADRIANA FERNANDES BARBOSA (60h),24N12,0,25,a definir,LET0101,574
01,2022.2,ADRIANA FERNANDES BARBOSA (60h),35M34,0,25,BSA S BT 47/10,LET0102,574
02,2022.2,CLARA ISABELL LE BLANC (60h),35T45,0,25,a definir,LET0102,574
01,2022.2,CLARA ISABELL LE BLANC (60h),35T23,0,25,a definir,LET0103,574
01,2022.2,JOSHUA FERREIRA SABINO (60h),35N34,0,20,ICC AT- 163/8,LET0106,574
01,2022.2,JOSHUA FERREIRA SABINO (60h),24N34,0,20,ICC B1 254,LET0107,574
01,2022.2,ECLAIR ANTONIO ALMEIDA FILHO (45h),2M345,0,20,ICC AT 133/7,LET0111,574
01,2022.2,JEAN CLAUDE LUCIEN MIROIR (60h),24T45,0,56,BSA S BT 11/13,LET0115,574
01,2022.2,CESARIO ALVIM PEREIRA FILHO (60h),24M12,0,42,ICC AT 086,LET0118,574
03,2022.2,(60h),35T45,0,30,ICC AT 091/8,LET0118,574
06,2022.2,MARCELLE FERREIRA LEAL (60h),35N12,0,30,ICC AT 114/18,LET0118,574
07,2022.2,MARCELLE FERREIRA LEAL (60h),24N12,0,30,BSA S B2 47/13,LET0118,574
02,2022.2,MARCELLE FERREIRA LEAL (60h),24N34,0,30,BSA S BT 26/10,LET0120,574
03,2022.2,MARCELLE FERREIRA LEAL (60h),24T45,0,30,ICC AT 086,LET0120,574
04,2022.2,CESARIO ALVIM PEREIRA FILHO (60h),35M12,0,30,a definir,LET0120,574
01,2022.2,HELENA SANTIAGO VIGATA (60h),24M5  24T1,0,30,PJC BT 085,LET0122,574
01,2022.2,SUSANA MARTINEZ MARTINEZ (60h),24M12,0,30,PJC BT 085,LET0124,574
01,2022.2,HELENA SANTIAGO VIGATA (25h),24M34,0,30,a definir,LET0125,574
01,2022.2,MARIA DEL MAR PARAMOS CEBEY (10h),24M34,0,30,a definir,LET0125,574
01,2022.2,CESARIO ALVIM PEREIRA FILHO (25h),24M34,0,30,a definir,LET0125,574
01,2022.2,SUSANA MARTINEZ MARTINEZ (60h),24M34,0,25,BSA S B2 33/9,LET0126,574
01,2022.2,MARCELO CORDEIRO DE MELLO (60h),35T23,0,36,BSA S B2 26/17,LET0130,574
01,2022.2,MARCELO CORDEIRO DE MELLO (60h),35M34,0,36,ICC AT 086,LET0134,574
01,2022.2,MARCELO CORDEIRO DE MELLO (60h),24M34,0,35,ICC AT 158/19,LET0138,574
01,2022.2,ANA HELENA ROSSI (60h),35M34,0,35,ICC AT- 144/8,LET0142,574
01,2022.2,PEDRO PAULO NUNES DA SILVA (60h),7T2345,0,76,BSA S A2 16/37,LET0162,574
02,2022.2,NYCOLE CARDIA PEREIRA (60h),24M5  24T1,0,21,BSA S B2 26/17,LET0162,574
01,2022.2,Sulamita da Silva do Bomfim Almendra (60h),5T2345,0,30,PAT AT 156,LET0165,574
01,2022.2,FLAVIA CRISTINA CRUZ LAMBERTI (20h),35M34,0,25,ICC AT- 151/8,LET0174,574
01,2022.2,ALESSANDRA RAMOS DE OLIVEIRA HARDEN (20h),35M34,0,25,ICC AT- 151/8,LET0174,574
01,2022.2,CRISTIANE ROSCOE BESSA (20h),35M34,0,25,ICC AT- 151/8,LET0174,574
01,2022.2,ALESSANDRA RAMOS DE OLIVEIRA HARDEN (60h),24M34,0,24,ICC AT 144/9,LET0178,574
01,2022.2,FLAVIA CRISTINA CRUZ LAMBERTI (60h),6M1234,0,24,ICC AT 144/9,LET0182,574
01,2022.2,CRISTIANE ROSCOE BESSA (60h),2M1234,0,24,ICC BT 016/62,LET0186,574
01,2022.2,CAROLINA PEREIRA BARCELLOS (60h),4T2345,0,24,ICC AT 164,LET0190,574
01,2022.2,ELISA DUARTE TEIXEIRA (60h),24T23,0,24,ICC AT- 144/8,LET0194,574
01,2022.2,NORMA DIANA HAMILTON (60h),6T2345,0,24,BSA S B2 33/9,LET0198,574
01,2022.2,FLAVIA CRISTINA CRUZ LAMBERTI (60h),35M12,0,24,ICC AT 082,LET0202,574
01,2022.2,ELISA DUARTE TEIXEIRA (60h),24T45,0,24,ICC BT 012/63,LET0206,574
01,2022.2,NORMA DIANA HAMILTON (60h),35M34,0,24,ICC AT 114/18,LET0210,574
01,2022.2,ECLAIR ANTONIO ALMEIDA FILHO (60h),35M34,0,35,ICC BT 192,LET0214,574
01,2022.2,NATALIA OASIS DE OLIVEIRA (60h),24T23,0,35,BSA S B2 26/17,LET0218,574
01,2022.2,MARCOS ARAUJO BAGNO (60h),24M34,0,36,BSA S B2 26/17,LET0222,574
01,2022.2,MARCOS ARAUJO BAGNO (60h),35M34,0,36,BSA S B2 26/17,LET0226,574
01,2022.2,GERMANA HENRIQUES PEREIRA (60h),4T2345,0,35,BSA S BT 11/10,LET0230,574
01,2022.2,CRISTIANE ROSCOE BESSA (90h),6M12345  6T1,0,24,,LET0234,574
01,2022.2,NATALIA OASIS DE OLIVEIRA (90h),7M12345  7T1,0,20,,LET0236,574
01,2022.2,VERONICA VINECKY (60h),46T23,0,2,a definir,LET0239,574
02,2022.2,CHRISTIANE MOISES (60h),24M5  24T1,0,2,ICC AT 082,LET0239,574
01,2022.2,CHRISTIANE MOISES (60h),24T23,0,2,a definir,LET0242,574
02,2022.2,VERONICA VINECKY (60h),46T45,0,2,a definir,LET0242,574
01,2022.2,ALESSANDRA MATIAS QUERIDO (60h),24M12,0,30,BSA S B1 19/10,LET0245,574
02,2022.2,YASMIN GOMES DE ARAUJO (60h),35M12,0,5,ICC AT 133/7,LET0245,574
01,2022.2,YASMIN GOMES DE ARAUJO (60h),35M34,0,5,ICC AT 133/7,LET0247,574
02,2022.2,THIAGO BLANCH PIRES (60h),24M34,0,30,ICC AT 114/18,LET0247,574
02,2022.2,NYCOLE CARDIA PEREIRA (60h),7T2345,0,7,BSAS B2 16/9,LET0249,574
01,2022.2,ALESSANDRA MATIAS QUERIDO (60h),24T23,0,37,ICC AT 127/7,LET0252,574
02,2022.2,MYLLENA RIBEIRO LACERDA (60h),35T23,0,24,ICC AT- 092,LET0252,574
01,2022.2,RACHAEL ANNELISE RADHAY (15h),4M5  4T1,0,22,BSA S B2 18/9,LET0254,574
01,2022.2,BRUNO CARLUCCI (15h),4M5  4T1,0,22,BSA S B2 18/9,LET0254,574
02,2022.2,CAROLINA PEREIRA BARCELLOS (60h),24M5  24T1,0,24,BSA S B2 19/9,LET0256,574
03,2022.2,FERNANDA ALENCAR PEREIRA (60h),35M34,0,25,BSA S B2 19/9,LET0256,574
01,2022.2,RACHAEL ANNELISE RADHAY (30h),6M1234,0,20,BSA S B1 41/10,LET0257,574
01,2022.2,BRUNO CARLUCCI (30h),6M1234,0,20,BSA S B1 41/10,LET0257,574
01,2022.2,DANIELLE SOUSA FORRESTER (60h),67T23,0,5,BSA S B1 26/13,LET0260,574
02,2022.2,THIAGO BLANCH PIRES (60h),35T23,0,35,BSA S B1 54/10,LET0260,574
03,2022.2,MYLLENA RIBEIRO LACERDA (60h),24T23,0,24,ICC AT 133/7,LET0260,574
02,2022.2,VIRGILIO PEREIRA DE ALMEIDA (60h),35M34,0,35,PJC BT 069,LET0262,574
03,2022.2,MYLLENA RIBEIRO LACERDA (60h),24T45,0,24,BSA S B2 19/9,LET0262,574
04,2022.2,THAIS STEPHANNIE FREITAS SILVA (60h),67T12,0,4,presencial,LET0262,574
01,2022.2,RACHEL LOURENCO CORREA (60h),24T45,0,11,BSAS B2 16/9,LET0263,574
01,2022.2,MARIANA ROSA MASTRELLA (60h),3M1234,0,7,,LET0264,574
01,2022.2,MARCELO CORDEIRO DE MELLO (60h),24T23,0,20,ICC B1 254,LET0290,574
01,2022.2,NATALIA OASIS DE OLIVEIRA (60h),35M12,0,36,ICC AT 164,LET0293,574
01,2022.2,JANAINA SOARES DE OLIVEIRA ALVES (90h),35N34 6N12,0,32,ICC AT- 144/8,LET0305,574
02,2022.2,ADRIANA DE JESUS PEREIRA (90h),35N34 6N12,0,41,BSA S B2 54/13,LET0305,574
01,2022.2,ARYEL CARVALHO TUPY (60h),7M34  6N1234,0,30,ICC B1 242,LET0306,574
02,2022.2,(90h),35N34 6N12,0,30,BSA S B1 26/10,LET0306,574
01,2022.2,GABRIELE CUNHA GUALBERTO VERAS (60h),2N1234,0,30,ICC AT 144/9,LET0307,574
02,2022.2,MARIA CAROLINA CALVO CAPILLA (60h),24N34,0,31,BSA S B1 19/10,LET0307,574
01,2022.2,VIRGINIA ANDREA GARRIDO MEIRELLES (60h),24M12,0,25,BSA S B2 33/9,LET0310,574
01,2022.2,ABDELHAK RAZKY (60h),35M34,0,26,Módulo 5 Laboratório 5,LET0311,574
01,2022.2,CLAUDIO CORREA E CASTRO GONCALVES (60h),35T23,0,31,BSA S B2 18/9,LET0312,574
02,2022.2,VIRGILIO PEREIRA DE ALMEIDA (60h),35M12,0,34,PJC BT 116,LET0312,574
01,2022.2,LIVIA MIRANDA DE PAULO (60h),24M34,0,30,ICC AT 127/7,LET0315,574
01,2022.2,ADRIANA SANTOS CORREA (60h),24M12,0,26,BSA S B2 18/9,LET0317,574
01,2022.2,CLAUDINE MARIE JEANNE FRANCHON CABRERA ORDONEZ (60h),24T23,0,30,BSA S BT 54/13,LET0320,574
01,2022.2,MARIA DEL CARMEN DE LA TORRE ARANDA (60h),35M12,0,30,ICC AT 118/7,LET0322,574
01,2022.2,ADRIANA SANTOS CORREA (90h),246M34,0,15,4M34(ICC AT- 163/8) 2M34(BSA S A1 16/22) 6M34(BSA S B1 54/1,LET0323,574
02,2022.2,MARCOS DE CAMPOS CARNEIRO (90h),356M34,0,30,,LET0323,574
01,2022.2,CLAUDINE MARIE JEANNE FRANCHON CABRERA ORDONEZ (90h),246T45,0,14,BSA S B1 47/10,LET0324,574
02,2022.2,CLARISSA PRADO MARINI (60h),246M34,0,33,ICC AT 121/7,LET0324,574
01,2022.2,CLARISSA PRADO MARINI (90h),246M12,0,33,ICC AT 114/18,LET0325,574
02,2022.2,JORGE EDUARDO ROCHA MORAIS (90h),246T23,0,30,ICC AT 121/7,LET0325,574
01,2022.2,LIVIA MIRANDA DE PAULO (90h),246T23,0,24,BSA S B2 19/9,LET0326,574
02,2022.2,DENISE GISELE DE BRITTO DAMASCO (90h),246M34,0,29,BSA S B2 18/9,LET0326,574
03,2022.2,CHARLES ROCHA TEIXEIRA (90h),246M34,0,36,ICC AT- 169/8,LET0326,574
01,2022.2,MARINEY PEREIRA CONCEICAO (60h),7M1234,0,90,BSA S A1 16/22,LET0331,574
02,2022.2,MARINEY PEREIRA CONCEICAO (60h),7M1234,0,75,BSA S A2 16/37,LET0331,574
03,2022.2,MARINEY PEREIRA CONCEICAO (60h),7T2345,0,75,BSA S A1 16/22,LET0331,574
04,2022.2,MARINEY PEREIRA CONCEICAO (60h),6M1234,0,75,BSA S A2 16/22,LET0331,574
05,2022.2,MARINEY PEREIRA CONCEICAO (60h),6T2345,0,75,ICC ANF. 5,LET0331,574
01,2022.2,ALESSANDRA MATIAS QUERIDO (60h),24T45,0,31,ICC AT- 169/8,LET0334,574
01,2022.2,ANDREINA DI VITTORI (60h),24T23,0,30,Local à definir.,LET0337,574
02,2022.2,ANDREINA DI VITTORI (60h),35M34,0,32,Local à definir.,LET0337,574
01,2022.2,ANDREINA DI VITTORI (60h),35T23,0,30,Local à definir.,LET0338,574
01,2022.2,LUCIE JOSEPHE DE LANNOY (60h),6N1234,0,30,ICC B1 251,LET0340,574
02,2022.2,JUAN PEDRO ROJAS (60h),24N12,0,30,BSA S BT 26/10,LET0340,574
01,2022.2,MARIA CAROLINA CALVO CAPILLA (60h),24N12,0,30,BSA S BT 34/10,LET0344,574
01,2022.2,ANTONIO LUIZ DA SILVA JUNIOR (60h),24N34,0,30,MÓDULO 5 SALA 2 / PJC BT 044,LET0345,574
01,2022.2,MONIQUE LEITE ARAUJO (60h),24N34,0,30,BSA S B1 26/10,LET0346,574
01,2022.2,SABRINA LIMA DE SOUZA CERQUEIRA (60h),24N12,0,32,PJC BT 124,LET0347,574
01,2022.2,ANTONIO LUIZ DA SILVA JUNIOR (90h),35N34 6N12,0,30,MÓDULO 5 SALA 2 / ICC AT- 151/8,LET0348,574
02,2022.2,CESARIO ALVIM PEREIRA FILHO (10h),5N34 6N1234,0,30,ICC AT 144/9,LET0348,574
02,2022.2,MARIA DEL MAR PARAMOS CEBEY (90h),5N34 6N1234,0,30,ICC AT 144/9,LET0348,574
01,2022.2,JUAN PEDRO ROJAS (60h),24N34,0,30,PJC BT 061,LET0351,574
01,2022.2,ANTONIO LUIZ DA SILVA JUNIOR (60h),35N12,0,30,BSA S BT 26/10,LET0355,574
01,2022.2,YAMILKA RABASA FERNANDEZ (60h),24N12,0,30,PJC BT 125,LET0356,574
01,2022.2,KIMIKO UCHIGASAKI PINHEIRO (60h),35N34,0,35,ICC BT 012/62,LET0360,574
01,2022.2,KAORU TANAKA DE LIRA FERREIRA (60h),24N12,0,35,ICC BT 012/62,LET0361,574
01,2022.2,ANGELICA LOUISE DE SOUZA ALENCAR (60h),35N12,0,28,ICC AT- 157/8,LET0362,574
01,2022.2,ALICE TAMIE JOKO (60h),24N12,0,28,ICC AT- 098,LET0363,574
01,2022.2,JOSHUA FERREIRA SABINO (60h),35N12,0,25,ICC AT- 163/8,LET0364,574
01,2022.2,KYOKO SEKINO (60h),24N34,0,28,ICC AT- 092,LET0365,574
01,2022.2,KYOKO SEKINO (60h),24N12,0,25,ICC AT- 092,LET0366,574
01,2022.2,ALICE TAMIE JOKO (60h),35N12,0,28,ICC AT 144/9,LET0367,574
01,2022.2,ANGELICA LOUISE DE SOUZA ALENCAR (60h),24N34,0,25,ICC AT 114/7,LET0368,574
01,2022.2,KIMIKO UCHIGASAKI PINHEIRO (60h),35N12,0,28,ICC AT- 151/8,LET0369,574
02,2022.2,YUKO TAKANO (210h),7M12345  7T234  4N34 6N1234,0,20,ICC,LET0371,574
01,2022.2,ANGELICA LOUISE DE SOUZA ALENCAR (60h),7N1234,0,5,ICC AT 144/9,LET0373,574
02,2022.2,FAUSTO PINHEIRO PEREIRA (60h),7N1234,0,5,ICC AT 144/8,LET0373,574
03,2022.2,YUKI MUKAI (60h),7N1234,0,5,PJC BT 069,LET0373,574
04,2022.2,KIMIKO UCHIGASAKI PINHEIRO (60h),7N1234,0,5,PJC BT 044,LET0373,574
05,2022.2,YUKO TAKANO (60h),7N1234,0,5,ICC AT 133/7,LET0373,574
06,2022.2,KAORU TANAKA DE LIRA FERREIRA (60h),7N1234,0,5,ICC AT 121/7,LET0373,574
07,2022.2,KYOKO SEKINO (60h),7N1234,0,5,ICC AT 114/7,LET0373,574
08,2022.2,ALICE TAMIE JOKO (60h),7N1234,0,15,ICC AT 082,LET0373,574
01,2022.2,YUKI MUKAI (210h),7M12345  7T234  2N12 6N1234,0,25,,LET0375,574
01,2022.2,ANA CRISTINA BALESTRO (60h),24M12,0,22,ICC AT- 175/8,LET0376,574
02,2022.2,RENZO EMÍLSON BRAGA JÚNIOR (60h),35M12,0,22,Presencial (local a definir),LET0376,574
03,2022.2,ANA CRISTINA BALESTRO (60h),24M34,0,22,2ª - BSA S B1 19/10 (68) e 4ª - ICC BT 552 (50),LET0376,574
04,2022.2,RENZO EMÍLSON BRAGA JÚNIOR (60h),35M34,0,23,Presencial (local a definir),LET0376,574
05,2022.2,RENZO EMÍLSON BRAGA JÚNIOR (60h),24M12,0,20,a definir,LET0376,574
01,2022.2,Xiaojuan Lu (60h),24M5  24T1,0,20,BSA S BT 11/13,LET0377,574
02,2022.2,Xiaojuan Lu (60h),35M5  35T1,0,20,ICC BT 027 (55),LET0377,574
02,2022.2,RENZO EMÍLSON BRAGA JÚNIOR (60h),24M5  24T1,0,20,a definir,LET0378,574
01,2022.2,ANDREINA DI VITTORI (60h),24M34,0,30,a definir,LET0379,574
01,2022.2,JOSE CARLOS PAES DE ALMEIDA FILHO (60h),4T2345,0,30,Local à definir.,LET0407,574
04,2022.2,FIDEL ARMANDO CANAS CHAVEZ (60h),24T23,0,30,a definir,LET0408,574
01,2022.2,FIDEL ARMANDO CANAS CHAVEZ (60h),24N12,0,30,Local à definir.,LET0410,574
01,2022.2,LILY MARTINEZ EVANGELISTA (60h),24N12,0,35,ICC BT 016/62,LET0414,574
01,2022.2,JULIO CESAR NEVES MONTEIRO (30h),4N34 5N12,0,30,ICC BT 016/62,LET0415,574
01,2022.2,MARLOVA GONSALES ASEFF (30h),4N34 5N12,0,30,ICC BT 016/62,LET0415,574
01,2022.2,MARLOVA GONSALES ASEFF (60h),24N12,0,30,ICC AT- 169/8,LET0416,574
01,2022.2,SABRINA LIMA DE SOUZA CERQUEIRA (60h),24N34,0,30,PJC BT 085,LET0420,574
01,2022.2,MARLOVA GONSALES ASEFF (60h),35N12,0,30,ICC AT- 144/8,LET0421,574
01,2022.2,SANDRA MARIA PEREZ LOPEZ (60h),3N34 4N12,0,30,ICC AT 144/9,LET0422,574
01,2022.2,ANTONIO MARCOS MOREIRA DA SILVA (60h),35T45,0,30,Local à definir.,LET0423,574
01,2022.2,LUIS CARLOS RAMOS NOGUEIRA (90h),4N12 6N1234,0,30,ICC AT- 163/8,LET0424,574
01,2022.2,FRANCISCO CLAUDIO SAMPAIO DE MENEZES (60h),24T23,0,30,a definir,LET0425,574
01,2022.2,PABLO CARDELLINO SOTO (60h),3N12 5N34,0,30,ICC BT 016/62,LET0426,574
01,2022.2,LILY MARTINEZ EVANGELISTA (60h),24N34,0,30,ICC AT- 163/8,LET0427,574
01,2022.2,ALBA ELENA ESCALANTE ALVAREZ (60h),4N1234,0,30,ICC AT- 151/8,LET0429,574
01,2022.2,MAGALI DE LOURDES PEDRO (60h),6N1234,0,30,ICC BT 012/62,LET0430,574
01,2022.2,DENISE GISELE DE BRITTO DAMASCO (60h),24M5  24T1,0,29,BSA S B2 34/10,LET0431,574
01,2022.2,JORGE EDUARDO ROCHA MORAIS (60h),24M5  24T1,0,25,ICC AT- 097/8,LET0432,574
01,2022.2,MAGALI DE LOURDES PEDRO (60h),3N34 4N12,0,30,ICC AT- 157/8,LET0436,574
01,2022.2,SANDRA MARIA PEREZ LOPEZ (60h),3N12 4N34,0,30,ICC B1 251,LET0437,574
01,2022.2,THIAGO BLANCH PIRES (60h),24M12,0,30,BSA S BT 47/10,LET0440,574
01,2022.2,MARCOS DE CAMPOS CARNEIRO (30h),6M5 7M345  67T1,0,25,ICC AT 082,LET0441,574
01,2022.2,CLARISSA PRADO MARINI (30h),6M5 7M345  67T1,0,25,ICC AT 082,LET0441,574
01,2022.2,CESARIO ALVIM PEREIRA FILHO (30h),6M5 7M345  67T1,0,25,ICC AT 082,LET0441,574
01,2022.2,CHARLES ROCHA TEIXEIRA (60h),24M12,0,36,PJC BT 044,LET0442,574
01,2022.2,MARCOS DE CAMPOS CARNEIRO (60h),35M12,0,31,ICC AT- 098,LET0443,574
01,2022.2,SUSANA MARTINEZ MARTINEZ (90h),7T56  7N1234,0,3,Local a definir,LET0445,574
03,2022.2,YAMILKA RABASA FERNANDEZ (90h),7T123456,0,1,Local à definir.,LET0445,574
04,2022.2,ELISA DUARTE TEIXEIRA (90h),7T56  7N1234,0,1,Local à definir.,LET0445,574
05,2022.2,FERNANDA ALENCAR PEREIRA (90h),7T56  7N1234,0,1,Local a definir,LET0445,574
06,2022.2,CESARIO ALVIM PEREIRA FILHO (90h),7T123456,0,2,Local a definir,LET0445,574
08,2022.2,FIDEL ARMANDO CANAS CHAVEZ (90h),7T56  7N1234,0,1,Local a definir.,LET0445,574
09,2022.2,MARCOS DE CAMPOS CARNEIRO (90h),7T56  7N1234,0,2,Local à definir.,LET0445,574
10,2022.2,VIRGILIO PEREIRA DE ALMEIDA (90h),7T56  7N1234,0,2,Local à definir.,LET0445,574
11,2022.2,THIAGO BLANCH PIRES (90h),7T2345  7N12,0,3,Local a definir,LET0445,574
14,2022.2,Sulamita da Silva do Bomfim Almendra (90h),7T123456,0,1,Local a definir,LET0445,574
15,2022.2,HELENA SANTIAGO VIGATA (90h),7T123456,0,5,Local a definir,LET0445,574
01,2022.2,CESARIO ALVIM PEREIRA FILHO (60h),35M34,0,20,BSAS B2 16/9,LET0446,574
