cod,nome,cod_depto
FIL0166,INTRODUÇÃO A PRÁTICA FILOSÓFICA,552
FIL0167,ÉTICA FILOSÓFICA,552
FIL0168,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 2,552
FIL0171,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 3,552
FIL0174,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 4,552
FIL0175,EPISTEMOLOGIA,552
FIL0176,FILOSOFIA POLÍTICA,552
FIL0177,FILOSOFIA MEDIEVAL,552
FIL0179,LÓGICA,552
FIL0180,FILOSOFIA ANTIGA,552
FIL0181,FILOSOFIA MODERNA,552
FIL0182,ESTÉTICA E FILOSOFIA DA ARTE,552
FIL0183,FILOSOFIA DA CIÊNCIA,552
FIL0184,ÉTICA E EDUCAÇÃO,552
GEA0003,GEOGRAFIA AFRICANA E AFROBRASILEIRA,555
GEA0004,URBANIZAÇÃO NA AMÉRICA LATINA E CARIBE,555
GEA0010,GEOGRAFIA FISICA 1: GEOMORFOLOGIA INTERTROPICAL,555
GEA0011,GEOGRAFIA FISICA 2: METEOROLOGIA E CLIMATOLOGIA,555
GEA0012,GEOGRAFIA AGRARIA,555
GEA0014,REGIONALIZAÇÃO DO ESPAÇO BRASILEIRO,555
GEA0017,GEOGRAFIA DO BRASIL,555
GEA0019,GEOGRAFIA BIOLOGICA,555
GEA0020,METODOLOGIA DA GEOGRAFIA,555
GEA0030,FOTOINTERPRETACAO,555
GEA0032,GEOGRAFIA URBANA 1,555
GEA0036,SENSORES REMOTOS,555
GEA0038,GEOMORFOLOGIA,555
GEA0039,GEOGRAFIA HUMANA 1,555
GEA0040,GEOGRAFIA HUMANA 2,555
GEA0041,GEOGRAFIA HUMANA E ECONÔMICA,555
GEA0042,CARTOGRAFIA 1,555
GEA0046,GEOGRAFIA POLÍTICA,555
GEA0049,GEOGRAFIA FISICA APLICADA,555
GEA0050,GEOGRAFIA HUMANA APLICADA,555
GEA0051,INTRODUCAO A CIENCIA GEOGRAFICA,555
GEA0059,ESTAGIO SUPERVISIONADO EM GEOGRAFIA 2,555
GEA0060,CLIMATOLOGIA GERAL,555
GEA0061,EXTENSAO EM GEOGRAFIA,555
GEA0062,ESTAGIO SUPERVISIONADO EM GEOGRAFIA 1,555
GEA0070,SISTEMA DE INFORMACAO GEOGRAFICA,555
GEA0078,GEOGRAFIA E TURISMO,555
GEA0080,TÓPICOS ESPECIAIS EM GEOGRAFIA 2,555
GEA0081,TÓPICOS ESPECIAIS EM GEOGRAFIA 1,555
GEA0085,ESTÁGIO SUPERVISIONADO EM GEOGRAFIA 1,555
GEA0087,ESTÁGIO SUPERVISIONADO EM GEOGRAFIA 2,555
GEA0088,ESTÁGIO SUPERVISIONADO EM GEOGRAFIA 3,555
GEA0090,GEOGRAFIA RURAL,555
GEA0136,GEOGRAFIA E POLÍTICA CONTENCIOSA: REVOLUÇÕES E MOVIMENTOS SOCIAIS,555
HIS0028,PRÁTICA DE PESQUISA HISTÓRICA,559
HIS0031,TÓPICOS ESPECIAIS EM TEORIA DA HISTÓRIA 3,559
HIS0041,TÓPICOS ESPECIAIS EM ANTIGUIDADE 2,559
HIS0042,TÓPICOS ESPECIAIS EM HISTÓRIA DO BRASIL 2,559
HIS0046,TÓPICOS ESPECIAIS EM HISTÓRIA DO BRASIL 4,559
HIS0063,TÓPICOS ESPECIAIS EM ANTIGUIDADE 1,559
HIS0072,TÓPICO ESPECIAL EM HISTÓRIA MODERNA 3,559
HIS0079,TÓPICO ESPECIAL EM HISTÓRIA DAS IDEIAS 1,559
HIS0084,INTRODUÇÃO AO ESTUDO DA HISTÓRIA,559
HIS0090,HISTÓRIA ANTIGA 2,559
HIS0091,HISTÓRIA MEDIEVAL 1,559
HIS0093,HISTÓRIA MODERNA 1,559
HIS0095,HISTÓRIA MODERNA 2,559
HIS0097,HISTÓRIA DA AMÉRICA 1,559
HIS0099,HISTÓRIA DA AMÉRICA 2,559
HIS0100,HISTÓRIA DO BRASIL 1,559
HIS0102,HISTÓRIA DO BRASIL 2,559
HIS0104,HISTÓRIA DO BRASIL 3,559
HIS0106,HISTÓRIA CONTEMPORÂNEA 1,559
HIS0107,HISTÓRIA CONTEMPORÂNEA 2,559
HIS0111,HISTÓRIA SOCIAL E POLÍTICA DO BRASIL,559
HIS0115,METODOLOGIA DA HISTÓRIA,559
HIS0126,HISTÓRIA DA AMÉRICA 3,559
HIS0129,HISTÓRIA DO BRASIL 4,559
HIS0138,HISTÓRIA MEDIEVAL 2,559
HIS0140,CULTURA BRASILEIRA,559
HIS0150,HISTÓRIA REGIONAL,559
HIS0157,TÓPICOS ESPECIAIS EM HISTÓRIA DA AMÉRICA 1,559
HIS0165,LEITURA E ANÁLISE DE DOCUMENTOS HISTÓRICOS: SÉCULOS XIII/XVI 1,559
HIS0194,HISTÓRIA E HISTORIOGRAFIA CONTEMPORÂNEA,559
HIS0197,HISTÓRIA: NATUREZA E CULTURA,559
HIS0199,TÓPICO ESPECIAL EM ENSINO DE HISTÓRIA,559
HIS0212,HISTORIOGRAFIA,559
HIS0216,LABORATÓRIO DE ENSINO DE HISTÓRIA 1 (ESTÁGIO SUPERVISIONADO),559
HIS0218,LABORATÓRIO DE ENSINO DE HISTÓRIA 2 (ESTÁGIO SUPERVISIONADO),559
HIS0219,LABORATÓRIO DE ENSINO DE HISTÓRIA 3 (ESTÁGIO SUPERVISIONADO),559
HIS0220,ESTUDOS DAS RELAÇÕES ÉTNICO-RACIAIS E DE GÊNERO,559
HIS0250,HISTÓRIA ANTIGA 1,559
HIS0251,TEORIA DA HISTÓRIA,559
HIS0252,HISTÓRIA DA ÁFRICA,559
DPG0082,TÓPICOS ESPECIAIS EM LINGÜÍSTICA 2,578
LIP0003,ESTÁGIO SUPERVISIONADO EM PORTUGUÊS 1,578
LIP0004,ESTÁGIO SUPERVISIONADO EM PORTUGUÊS 2,578
LIP0005,ESTÁGIO SUPERVISIONADO EM LÍNGUA PORTUGUESA E LITERATURA 1,578
LIP0006,ESTÁGIO SUPERVISIONADO EM LÍNGUA PORTUGUESA E LITERATURA 2,578
LIP0007,ESTÁGIO SUPERVISIONADO 1 EM PORTUGUÊS DO BRASIL COMO SEGUNDA LÍNGUA,578
LIP0008,ESTÁGIO SUPERVISIONADO 2 EM PORTUGUÊS DO BRASIL COMO SEGUNDA LÍNGUA,578
LIP0009,TECNOLOGIAS E LINGUAGEM: LÍNGUA E CULTURA,578
LIP0010,LINGUÍSTICA DE LÍNGUAS DE SINAIS,578
LIP0011,LÍNGUA DE SINAIS BRASILEIRA 1,578
LIP0012,LEITURA E PRODUÇÃO DE TEXTOS ESCRITOS EM PORTUGUES 1,578
LIP0018,LEITURA E PRODUÇÃO DE TEXTOS ESCRITOS EM PORTUGUES 3,578
LIP0019,LÍNGUA DE SINAIS BRASILEIRA 3,578
LIP0020,MORFOSSINTAXE CONTRASTIVA PSL,578
LIP0025,INTRODUCAO A SEMANTICA,578
LIP0026,LABORATÓRIO DE GRAMÁTICA CONSTRATIVA,578
LIP0027,VARIAÇÃO LINGUÍSTICA NA LSB,578
LIP0028,LÍNGUAS DE SINAIS BRASILEIRA 5,578
LIP0029,ELABORAÇÃO DE TEXTO ACADÊMICO,578
LIP0032,ESTÁGIO SUPERVISIONADO 1 BILINGUE,578
LIP0034,TRABALHO DE CONCLUSÃO DE CURSO LSB-PSL,578
LIP0035,ESTÁGIO SUPERVISIONADO 2 BILINGUE,578
LIP0045,INTRODUÇÃO À LINGUÍSTICA,578
LIP0050,FILOLOGIA ROMANICA 1,578
LIP0061,LATIM 1,578
LIP0063,LATIM 2,578
LIP0082,TÓPICOS ATUAIS EM LINGÜÍSTICA,578
LIP0085,OFICINA DE PRODUCAO DE TEXTOS,578
LIP0088,LEXICOLOGIA E LEXICOGRAFIA,578
LIP0092,SEMINARIO DE PORTUGUES,578
LIP0094,SOCIOLINGUISTICA DO PORTUGUES DO BRASIL,578
LIP0095,INTRODUCAO A ANALISE DO DISCURSO,578
LIP0096,LEITURA E PRODUÇÃO DE TEXTOS,578
LIP0098,ESTUDO DAS GRAMÁTICAS DO PORTUGUÊS CONTEMPORÂNEO,578
LIP0099,FONETICA E FONOLOGIA DO PORTUGUES,578
LIP0100,MORFOLOGIA DO PORTUGUES,578
LIP0101,SINTAXE DO PORTUGUES CONTEMPORANEO 2,578
LIP0106,PROCESSOS DE LEITURA E ESCRITA,578
LIP0110,GREGO 2,578
LIP0113,GREGO 1,578
LIP0117,ESTAGIO SUPERVISIONADO,578
LIP0119,FONÉTICA E FONOLOGIA COMPARADAS DE LÍNGUAS MODERNAS,578
LIP0122,POLÍTICA DO IDIOMA,578
LIP0123,SINTAXE DO PORTUGUÊS,578
LIP0124,INTRODUÇÃO AOS MULTIMEIOS,578
LIP0125,LABORATÓRIO: RESOLUÇÃO DE PROBLEMAS DE LEITURA E DE REDAÇÃO,578
LIP0126,HISTÓRIA DA LÍNGUA PORTUGUESA E ENSINO DE PBSL,578
LIP0128,VARIAÇÃO LINGUÍSTICA NO BRASIL,578
LIP0129,"LEXICOLOGIA, SEMÂNTICA E PRAGMÁTICA CONTRASTIVAS",578
LIP0131,SINTAXE DO PORTUGUES CONTEMPORANEO 1,578
LIP0133,SINTAXE DO PORTUGUES CLASSICO,578
LIP0141,FONÉTICA E FONOLOGIA,578
LIP0142,MORFOLOGIA,578
LIP0143,FONETICA E FONOLOGIA DA LINGUA PORTUGUESA,578
LIP0145,MORFOSSINTAXE DA LÍNGUA PORTUGUESA,578
LIP0146,SINTAXE GERAL,578
LIP0147,SINTAXE DA LINGUA PORTUGUESA,578
LIP0148,LABORATORIO DE REDACAO PARA O ENSINO FUNDAMENTAL E MEDIO,578
LIP0149,PORTUGUES DIACRONICO,578
LIP0151,LABORATORIO DE GRAMATICA PARA O ENSINO FUNDAMENTAL E MEDIO,578
LIP0153,PORTUGUÊS INSTRUMENTAL 1,578
LIP0154,PRÁTICA DE TEXTOS,578
LIP0155,SOCIOLINGUISTICA DO PORTUGUES DO BRASIL,578
LIP0156,PROJETO DE CURSO,578
LIP0159,LINGUÍSTICA APLICADA AO ENSINO DE PSL,578
LIP0160,MORFOSSINTAXE CONTRASTIVA DE LÍNGUAS MODERNAS,578
LIP0163,TÓPICOS INTERCULTURAIS EM ENSINO DE PSL,578
LIP0169,PROJETO DE CURSO : ELABORAÇÃO DE MULTIMEIOS,578
LIP0174,LÍNGUA DE SINAIS BRASILEIRA,578
LIP0175,LÍNGUAS DE SINAIS BRASILEIRA,578
LET0002,PESQUISA EM TRADUÇÃO,574
LET0003,TRADUÇÃO DE TEXTOS LITERÁRIOS,574
LET0004,VERSÃO DE TEXTOS LITERÁRIOS,574
LET0005,ESTÁGIO SUPERVISIONADO DE TRADUÇÃO,574
LET0006,PRÁTICA DO ITALIANO ORAL E ESCRITO,574
LET0009,TÓPICOS ESPECIAIS EM ESTUDOS DE TRADUÇÃO 2,574
LET0012,ESTÁGIO SUPERVISIONADO EM INGLÊS 1,574
LET0013,ESTÁGIO SUPERVISIONADO EM INGLÊS 2,574
LET0014,PORTUGUÊS PARA ESTRANGEIROS: LÍNGUA E CULTURA 1,574
LET0015,PORTUGUÊS PARA ESTRANGEIROS: LÍNGUA E CULTURA 2,574
LET0016,PORTUGUÊS PARA ESTRANGEIROS: COMUNICAÇÃO ORAL E ESCRITA 1,574
LET0017,PORTUGUÊS PARA ESTRANGEIROS: COMUNICAÇÃO ORAL E ESCRITA 2,574
LET0018,TRABALHO DE CONCLUSÃO DE CURSO,574
LET0020,LÍNGUA NEERLANDESA (HOLANDÊS) 2,574
LET0023,ESTÁGIO SUPERVISIONADO EM ESPANHOL 1,574
LET0025,ESTÁGIO SUPERVISIONADO EM ESPANHOL 2,574
LET0034,TÓPICOS ESPECIAIS,574
LET0041,MORFOSSINTAXE DO INGLES 1,574
LET0043,ESTAGIO DE BACHAREL EM FRANCES,574
LET0048,LABORATORIO DE TEXTO 2,574
LET0050,PROJETO FINAL DO CURSO DE TRADUCAO,574
LET0052,TEORIA DA TRADUCAO 1,574
LET0054,TEORIA DA TRADUCAO 2,574
LET0055,CIVILIZACAO FRANCESA,574
LET0056,CIVILIZACAO DE EXPRESSAO FRANCESA,574
LET0058,CULTURA E INSTITUICOES BRITANICAS,574
LET0064,CULTURA E INSTITUICOES NORTE AMERICANAS,574
LET0071,LEITURA CRÍTICA DE TEXTOS PARA TRADUÇÃO,574
LET0072,PRATICA DO JAPONES ORAL E ESCRITO 1,574
LET0073,JAPONES 1,574
LET0074,JAPONES 2,574
LET0075,PRATICA DO JAPONES ORAL E ESCRITO 2,574
LET0084,LÍNGUA INGLESA 1,574
LET0085,LÍNGUA INGLESA 2,574
LET0086,LINGUA INGLESA 3,574
LET0087,LINGUA INGLESA 4,574
LET0088,LINGUA INGLESA 5,574
LET0093,ESTAGIO SUPERVISIONADO DE FRANCES 1,574
LET0096,ESTAGIO SUPERVISIONADO DE FRANCES 2,574
LET0101,LÍNGUA ALEMÃ 1,574
LET0102,LINGUA ALEMA 2,574
LET0103,LINGUA ALEMA 3,574
LET0106,LINGUA JAPONESA 1,574
LET0115,PRATICA DE TRADUCAO PORTUGUES/FRANCES | TEXTOS GERAIS,574
LET0118,LÍNGUA ESPANHOLA 1,574
LET0120,LÍNGUA ESPANHOLA 2,574
LET0122,LÍNGUA ESPANHOLA 3,574
LET0124,LÍNGUA ESPANHOLA 4,574
LET0125,LÍNGUA ESPANHOLA 5,574
LET0126,LÍNGUA ESPANHOLA 6,574
LET0130,PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS JURIDICOS,574
LET0134,PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS ECONOMICOS,574
LET0138,PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS TECNICOS E CIENTIFICOS,574
LET0142,PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS LITERARIOS,574
LET0162,INGLÊS INSTRUMENTAL 2,574
LET0174,PRÁTICA DE TRADUÇÃO INGLES/PORTUGUES: TEXTOS GERAIS,574
LET0178,PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS JURIDICOS,574
LET0182,PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS ECONOMICOS,574
LET0186,PRÁTICA DE TRADUÇÃO INGLES/PORTUGUES: TEXTOS TÉCNICOS E CIENTÍFICOS,574
LET0190,PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS LITERARIOS,574
LET0194,PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS GERAIS,574
LET0198,PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS JURIDICOS,574
LET0202,PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS ECONOMICOS,574
LET0206,PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS TECNICOS E CIENTIFICOS,574
LET0210,PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS LITERARIOS,574
LET0214,PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS GERAIS,574
LET0218,PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS JURIDICOS,574
LET0222,PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS ECONOMICOS,574
LET0226,PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS TECNICOS E CIENTIFICOS,574
LET0234,ESTAGIO SUPERVISIONADO DE TRADUCAO-INGLES,574
LET0236,ESTAGIO SUPERVISIONADO DE TRADUCAO-FRANCES,574
LET0239,PORTUGUÊS PARA ESTRANGEIROS 1,574
LET0242,PORTUGUÊS PARA ESTRANGEIROS 2,574
LET0243,CULTURA JAPONESA 1,574
LET0245,INGLES: EXPRESSAO ORAL 1,574
LET0247,INGLES: EXPRESSAO ORAL 2,574
LET0249,INGLES: EXPRESSAO ORAL 3,574
LET0252,INGLÊS: COMPREENSÃO DE TEXTOS ESCRITOS 1,574
LET0256,INGLES: EXPRESSAO ESCRITA 3,574
LET0260,INGLES: EXPRESSAO ESCRITA 2,574
LET0262,INGLES: EXPRESSAO ESCRITA 1,574
LET0263,METODOLOGIA DO ENSINO DE LINGUA ESTRANGEIRA MODERNA,574
LET0264,ESTAGIO SUPERVISIONADO EM INGLES,574
LET0270,TRADUCAO DE TEXTOS ATIPICOS INGLES,574
LET0281,FERRAMENTAS E AMBIENTES DE AUXÍLIO À TRADUÇÃO 1,574
LET0296,ANALISE CRITICA DE TRADUCOES INGLES,574
LET0305,TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 1,574
LET0306,TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 2,574
LET0307,CIVILIZAÇÃO ESPANHOLA,574
LET0308,MORFOSSINTAXE DO INGLES 2,574
LET0311,FONETICA E FONOLOGIA DO INGLES,574
LET0312,INTRODUÇÃO À MORFOSSINTAXE DO INGLÊS,574
LET0315,HISTORIA DA LINGUA FRANCESA,574
LET0317,FONETICA E FONOLOGIA DO FRANCES,574
LET0320,MORFOSSINTAXE DO FRANCES,574
LET0322,ANALISE E PRODUCAO DE TEXTOS EM FRANCES,574
LET0323,PRATICA DO FRANCES ORAL E ESCRITO 4,574
LET0324,PRÁTICA DO FRANCÊS ORAL E ESCRITO 3,574
LET0325,PRÁTICA DO FRANCÊS ORAL E ESCRITO 2,574
LET0326,PRATICA DO FRANCES ORAL E ESCRITO 1,574
LET0331,INGLÊS INSTRUMENTAL 1,574
LET0334,INGLÊS: COMPREENSÃO DA LÍNGUA ORAL 1,574
LET0337,LINGUA ITALIANA 1,574
LET0338,LINGUA ITALIANA 2,574
LET0340,CIVILIZACAO HISPANO-AMERICANA,574
LET0344,HISTORIA DA LINGUA ESPANHOLA,574
LET0345,GRAMATICA COMPARADA ESPANHOL-PORTUGUES,574
LET0346,ESPANHOL PENINSULAR E ESPANHOL DE AMERICA,574
LET0347,USOS ESPECIALIZADOS DO ESPANHOL,574
LET0348,TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 3,574
LET0351,METODOLOGIAS DE ANALISES DE TEXTOS EM ESPANHOL,574
LET0355,METODOS DE ENSINO DO ESPANHOL COMO SEGUNDA LÍNGUA,574
LET0356,GRAMATICA DA LINGUA ESPANHOLA,574
LET0360,JAPONES 3,574
LET0361,PRATICA DO JAPONES ORAL E ESCRITO 3,574
LET0362,SOCIEDADE JAPONESA CONTEMPORANEA,574
LET0363,JAPONES 4,574
LET0364,JAPONES 5,574
LET0365,PRATICA DO JAPONES ORAL E ESCRITO 4,574
LET0366,JAPONES 6,574
LET0367,JAPONES 7,574
LET0368,METODOLOGIA DE ENSINO DE LÍNGUA JAPONESA,574
LET0369,LABORATÓRIO DE LÍNGUA JAPONESA,574
LET0371,ESTÁGIO SUPERVISIONADO DE JAPONÊS 1,574
LET0373,TRABALHO DE CONCLUSÃO DE CURSO,574
LET0375,ESTÁGIO SUPERVISIONADO EM JAPONÊS 2,574
LET0376,LINGUA CHINESA 1,574
LET0377,LÍNGUA CHINESA 2,574
LET0378,LINGUA CHINESA 3,574
LET0380,LINGUA ITALIANA 4,574
LET0404,EXPRESSÃO ESCRITA DA LÍNGUA ESPANHOLA,574
LET0406,SEMINÁRIO DE TÓPICOS DE ENSINO EM LÍNGUA ESPANHOLA,574
LET0408,LINGÜÍSTICA APLICADA NA FORMAÇÃO DO PROFESSOR DE LÍNGUA,574
LET0410,PESQUISA EM LINGÜÍSTICA APLICADA,574
LET0414,INTRODUÇÃO A TRADUÇÃO,574
LET0415,REVISÃO PARA TRADUÇÃO,574
LET0416,TRADUÇÃO DE TEXTOS GERAIS 1,574
LET0420,FONÉTICA E FONOLOGIA DA LÍNGUA ESPANHOLA,574
LET0421,TRADUÇÃO DE TEXTOS GERAIS 2,574
LET0422,VERSÃO DE TEXTOS GERAIS,574
LET0423,FUNDAMENTOS DA SOCIEDADE DA INFORMAÇÃO,574
LET0424,TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 4,574
LET0426,TRADUÇÃO DE TEXTOS ECONÔMICOS,574
LET0427,VERSÃO DE TEXTOS ECONÔMICOS,574
LET0429,TRADUÇÃO DE TEXTOS TÉCNICOS E CIENTÍFICOS,574
LET0430,VERSÃO DE TEXTOS TÉCNICOS E CIENTÍFICOS,574
LET0431,FRANCÊS 1,574
LET0434,MÉTODOS E TÉCNICAS APLICADAS AO MULTILINGUISMO,574
LET0435,PLANEJAMENTO E ORGANIZAÇÃO DE CONFERÊNCIAS INTERNACIONAIS,574
LET0436,TRADUÇÃO DE TEXTOS JURIDICOS,574
LET0437,VERSÃO DE TEXTOS JURÍDICOS,574
LET0438,LÍNGUA CHINESA 4,574
LET0439,"LÍNGUAS, LÉXICO E TERMINOLOGIA 1",574
LET0440,LÍNGUA E PROGRAMAÇÃO,574
LET0441,ESTÁGIO SUPERVISIONADO DE LÍNGUAS ESTRANGEIRAS APLICADAS,574
LET0442,MODALIDADES DE TRADUÇÃO AUDIOVISUAL,574
LET0443,"LÍNGUAS, LÉXICO E TERMINOLOGIA 2",574
LET0444,LINGUÍSTICA DE CORPUS,574
LET0445,TRABALHO DE CONCLUSÃO DE CURSO,574
LET0446,LÍNGUA ESPANHOLA 8,574
LET0537,SEMÂNTICA E PRAGMÁTICA DO INGLÊS,574
LET0539,INGLÊS: ESTÁGIO 1 (ENSINO FUNDAMENTAL),574
LET0540,INGLÊS: ESTÁGIO 2 (ENSINO MÉDIO),574
LET0541,INGLÊS: ESTÁGIO 3 (ESCOLA DE LÍNGUAS),574
LET0542,INGLÊS: ESTÁGIO 4 (PROJETOS),574
LET0554,TRABALHO DE CONCLUSÃO DE CURSO: INGLÊS,574
LET0555,INGLÊS: LABORATÓRIO DE ENSINO 1 (METODOLOGIA),574
LET0556,INGLÊS: LABORATÓRIO DE ENSINO 2 ( MATERIAL DIDÁTICO),574
LET0557,INGLÊS: LABORATÓRIO DE ENSINO 3 (AVALIAÇÃO),574
MUS0003,INTRODUÇÃO À PESQUISA EM MÚSICA,495
MUS0008,INSTRUMENTO PRINCIPAL OBOÉ 1,495
MUS0009,INSTRUMENTO PRINCIPAL OBOÉ 2,495
MUS0012,INSTRUMENTO PRINCIPAL VIOLINO 1,495
MUS0013,INSTRUMENTO PRINCIPAL VIOLINO 2,495
MUS0017,HARMONIA NA MÚSICA POPULAR 1,495
MUS0020,HISTÓRIA DA MÚSICA BRASILEIRA 2,495
MUS0021,HISTÓRIA DA MÚSICA POPULAR DO BRASIL 1,495
MUS0027,INSTRUMENTO PRINCIPAL PIANO POPULAR 1,495
MUS0030,INSTRUMENTO PRINCIPAL PIANO POPULAR 2,495
MUS0033,INSTRUMENTO PRINCIPAL PIANO POPULAR 3,495
MUS0035,INSTRUMENTO PRINCIPAL PIANO POPULAR 4,495
MUS0042,INSTRUMENTO PRINCIPAL CLARINETA 1,495
MUS0058,INSTRUMENTO PRINCIPAL CANTO 1,495
MUS0059,INSTRUMENTO PRINCIPAL CANTO 2,495
MUS0062,INSTRUMENTO PRINCIPAL PIANO 1,495
MUS0063,INSTRUMENTO PRINCIPAL PIANO 2,495
MUS0064,INSTRUMENTO PRINCIPAL PIANO 3,495
MUS0065,INSTRUMENTO PRINCIPAL PIANO 4,495
MUS0066,INSTRUMENTO PRINCIPAL TROMPETE 1,495
MUS0067,INSTRUMENTO PRINCIPAL TROMPETE 2,495
MUS0068,INSTRUMENTO PRINCIPAL TROMPETE 3,495
MUS0069,INSTRUMENTO PRINCIPAL TROMPETE 4,495
MUS0081,INSTRUMENTO PRINCIPAL GUITARRA 5,495
MUS0083,INSTRUMENTO PRINCIPAL GUITARRA 6,495
MUS0086,LABORATÓRIO DE PERFORMANCE,495
MUS0087,LABORATÓRIO DE MÚSICA E TECNOLOGIA,495
MUS0097,LINGUAGEM E ESTRUTURACAO MUSICAL 1,495
MUS0098,LINGUAGEM E ESTRUTURACAO MUSICAL 2,495
MUS0099,LINGUAGEM E ESTRUTURACAO MUSICAL 3,495
MUS0100,LINGUAGEM E ESTRUTURACAO MUSICAL 4,495
MUS0102,HARMONIA SUPERIOR 1,495
MUS0106,CONTRAPONTO E FUGA 1,495
MUS0108,CONTRAPONTO E FUGA 2,495
MUS0114,TEORIAS CONTEMPORANEAS DA MUSICA 2,495
MUS0120,FISIOLOGIA DA VOZ,495
MUS0122,INSTRUMENTACAO E ORQUESTRACAO 1,495
MUS0129,MÚSICA DE CÂMARA 1,495
MUS0133,MUSICA DE CAMARA 2,495
MUS0136,MUSICA DE CAMARA 3,495
MUS0139,CANTO CORAL 1,495
MUS0142,CANTO CORAL 2,495
MUS0145,CANTO CORAL 3,495
MUS0148,PIANO SUPLEMENTAR 1,495
MUS0151,PIANO SUPLEMENTAR 2,495
MUS0158,COMPOSICAO MUSICAL 1,495
MUS0161,COMPOSICAO MUSICAL 2,495
MUS0166,COMPOSICAO MUSICAL 4,495
MUS0169,COMPOSICAO MUSICAL 5,495
MUS0172,COMPOSICAO MUSICAL 6,495
MUS0175,COMPOSICAO MUSICAL 7,495
MUS0178,COMPOSICAO MUSICAL 8,495
MUS0184,REGENCIA 1,495
MUS0186,REGENCIA 2,495
MUS0188,REGENCIA 3,495
MUS0191,REGENCIA 4,495
MUS0203,REGENCIA 8,495
MUS0206,INTRODUCAO A MUSICOLOGIA,495
MUS0218,CANTO 1,495
MUS0220,CANTO 2,495
MUS0223,CANTO 3,495
MUS0226,CANTO 4,495
MUS0229,CANTO 5,495
MUS0233,CANTO 7,495
MUS0236,MUSICA E SOCIEDADE 1,495
MUS0248,ANALISE MUSICAL 1,495
MUS0254,ACUSTICA MUSICAL 1,495
MUS0259,MÚSICA DE CÂMARA 4,495
MUS0262,ESTÁGIO SUPERVISIONADO EM MÚSICA 1,495
MUS0271,INTRODUCAO AO VIOLINO 1,495
MUS0273,INTRODUCAO AO VIOLINO 2,495
MUS0277,VIOLINO 1,495
MUS0279,VIOLINO 2,495
MUS0281,VIOLINO 3,495
MUS0283,VIOLINO 4,495
MUS0286,VIOLINO 5,495
MUS0288,VIOLINO 6,495
MUS0291,VIOLINO 7,495
MUS0294,VIOLINO 8,495
MUS0298,INTRODUCAO A VIOLA 1,495
MUS0302,INTRODUCAO A VIOLA 2,495
MUS0306,VIOLA 1,495
MUS0308,VIOLA 2,495
MUS0315,VIOLA 5,495
MUS0317,VIOLA 6,495
MUS0319,VIOLA 7,495
MUS0324,INTRODUCAO AO VIOLONCELO 1,495
MUS0326,INTRODUCAO AO VIOLONCELO 2,495
MUS0332,VIOLONCELO 3,495
MUS0334,VIOLONCELO 4,495
MUS0348,INTRODUCAO A CLARINETA 1,495
MUS0352,CLARINETA 1,495
MUS0354,CLARINETA 2,495
MUS0356,CLARINETA 3,495
MUS0360,CLARINETA 5,495
MUS0365,CLARINETA 7,495
MUS0367,CLARINETA 8,495
MUS0371,INTRODUCAO AO OBOE 2,495
MUS0373,OBOE 1,495
MUS0375,OBOE 2,495
MUS0379,OBOE 4,495
MUS0387,OBOE 7,495
MUS0422,FAGOTE 2,495
MUS0446,FLAUTA 1,495
MUS0448,FLAUTA 2,495
MUS0452,FLAUTA 4,495
MUS0463,FLAUTA 8,495
MUS0475,PIANO 1,495
MUS0477,PIANO 2,495
MUS0479,PIANO 3,495
MUS0481,PIANO 4,495
MUS0484,PIANO 5,495
MUS0488,PIANO 7,495
MUS0490,PIANO 8,495
MUS0499,PRATICA DE CONJUNTO 1,495
MUS0503,PRATICA DE CONJUNTO 2,495
MUS0506,PRATICA DE CONJUNTO 3,495
MUS0509,PRATICA DE CONJUNTO 4,495
MUS0512,PRÁTICA DE CONJUNTO 5,495
MUS0515,PRÁTICA DE CONJUNTO 6,495
MUS0517,INTRODUCAO AO TROMPETE 1,495
